TOTAL VOTER TURNOUT: 98,647,187
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2022-11-08	8	10500	0	69	OTSEGO	105th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519226	Borton	Ken			8214			E
2022-11-08	8	10500	0	69	OTSEGO	105th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520623	Wojdan	Adam	J.		3925			
2022-11-08	8	10500	0	72	ROSCOMMON	105th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519226	Borton	Ken			8300			E
2022-11-08	8	10500	0	72	ROSCOMMON	105th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520623	Wojdan	Adam	J.		4196			
2022-11-08	8	10600	0	1	ALCONA	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		1864			
2022-11-08	8	10600	0	1	ALCONA	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			4011			E
2022-11-08	8	10600	0	4	ALPENA	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		5313			
2022-11-08	8	10600	0	4	ALPENA	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			8423			E
2022-11-08	8	10600	0	16	CHEBOYGAN	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		4428			
2022-11-08	8	10600	0	16	CHEBOYGAN	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			8313			E
2022-11-08	8	10600	0	60	MONTMORENCY	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		1464			
2022-11-08	8	10600	0	60	MONTMORENCY	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			3518			E
2022-11-08	8	10600	0	68	OSCODA	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		591			
2022-11-08	8	10600	0	68	OSCODA	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			1557			E
2022-11-08	8	10600	0	71	PRESQUE ISLE	106th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520166	Fielder	Marie	M.		2672			
2022-11-08	8	10600	0	71	PRESQUE ISLE	106th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520278	Cavitt	Cam			4484			E
2022-11-08	8	10700	0	15	CHARLEVOIX	107th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520328	Friske	Neil	W.		8190			E
2022-11-08	8	10700	0	15	CHARLEVOIX	107th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520496	Decker	Jodi			6169			
2022-11-08	8	10700	0	16	CHEBOYGAN	107th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520328	Friske	Neil	W.		176			E
2022-11-08	8	10700	0	16	CHEBOYGAN	107th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520496	Decker	Jodi			119			
2022-11-08	8	10700	0	17	CHIPPEWA	107th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520328	Friske	Neil	W.		5673			E
2022-11-08	8	10700	0	17	CHIPPEWA	107th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520496	Decker	Jodi			4005			
2022-11-08	8	10700	0	24	EMMET	107th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520328	Friske	Neil	W.		10367			E
2022-11-08	8	10700	0	24	EMMET	107th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520496	Decker	Jodi			8516			
2022-11-08	8	10700	0	49	MACKINAC	107th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520328	Friske	Neil	W.		2461			E
2022-11-08	8	10700	0	49	MACKINAC	107th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520496	Decker	Jodi			1801			
2022-11-08	8	10800	0	17	CHIPPEWA	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			2768			E
2022-11-08	8	10800	0	17	CHIPPEWA	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			1603			
2022-11-08	8	10800	0	21	DELTA	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			10719			E
2022-11-08	8	10800	0	21	DELTA	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			6061			
2022-11-08	8	10800	0	48	LUCE	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			1639			E
2022-11-08	8	10800	0	48	LUCE	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			649			
2022-11-08	8	10800	0	49	MACKINAC	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			1132			E
2022-11-08	8	10800	0	49	MACKINAC	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			412			
2022-11-08	8	10800	0	55	MENOMINEE	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			6367			E
2022-11-08	8	10800	0	55	MENOMINEE	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			3063			
2022-11-08	8	10800	0	77	SCHOOLCRAFT	108th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	520627	Prestin	David			2451			E
2022-11-08	8	10800	0	77	SCHOOLCRAFT	108th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520711	Lopez	Chris			1304			
2022-11-08	8	10900	0	2	ALGER	109th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519646	Wagner	Melody			2403			
2022-11-08	8	10900	0	2	ALGER	109th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520241	Hill	Jenn			1817			E
2022-11-08	8	10900	0	7	BARAGA	109th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519646	Wagner	Melody			2139			
2022-11-08	8	10900	0	7	BARAGA	109th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520241	Hill	Jenn			1247			E
2022-11-08	8	10900	0	22	DICKINSON	109th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519646	Wagner	Melody			2080			
2022-11-08	8	10900	0	22	DICKINSON	109th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520241	Hill	Jenn			988			E
2022-11-08	8	10900	0	52	MARQUETTE	109th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	519646	Wagner	Melody			12816			
2022-11-08	8	10900	0	52	MARQUETTE	109th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520241	Hill	Jenn			17847			E
2022-11-08	8	11000	0	22	DICKINSON	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			5904			E
2022-11-08	8	11000	0	22	DICKINSON	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			2727			
2022-11-08	8	11000	0	27	GOGEBIC	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			3758			E
2022-11-08	8	11000	0	27	GOGEBIC	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			2553			
2022-11-08	8	11000	0	31	HOUGHTON	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			9181			E
2022-11-08	8	11000	0	31	HOUGHTON	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			5992			
2022-11-08	8	11000	0	36	IRON	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			3662			E
2022-11-08	8	11000	0	36	IRON	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			1850			
2022-11-08	8	11000	0	42	KEWEENAW	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			796			E
2022-11-08	8	11000	0	42	KEWEENAW	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			569			
2022-11-08	8	11000	0	66	ONTONAGON	110th District Representative in State Legislature 2 Year Term (1) Position	2	Republican	518199	Markkanen	Gregory			2161			E
2022-11-08	8	11000	0	66	ONTONAGON	110th District Representative in State Legislature 2 Year Term (1) Position	1	Democratic	520732	VerBerkmoes	Casey			1041			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			1665			E
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		3713			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		3673			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			74			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			1618			E
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		165			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			101			
2022-11-08	9	00000	0	1	ALCONA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			90			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			1681			E
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		2177			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		2104			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			47			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			1611			E
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		116			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			86			
2022-11-08	9	00000	0	2	ALGER	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			87			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			18818			E
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		32560			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		32046			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			662			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			17980			E
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		1680			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			1331			
2022-11-08	9	00000	0	3	ALLEGAN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			1274			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			4788			E
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		7758			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		7589			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			177			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			4536			E
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		504			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			311			
2022-11-08	9	00000	0	4	ALPENA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			288			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			4789			E
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		7725			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		7516			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			132			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			4616			E
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		373			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			276			
2022-11-08	9	00000	0	5	ANTRIM	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			520			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			2087			E
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		4111			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		4066			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			116			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			1978			E
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		260			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			158			
2022-11-08	9	00000	0	6	ARENAC	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			141			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			1112			E
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		2000			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		1937			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			37			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			1057			E
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		100			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			66			
2022-11-08	9	00000	0	7	BARAGA	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			62			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			9411			E
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		17931			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		17550			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			457			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			8832			E
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		1061			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			768			
2022-11-08	9	00000	0	8	BARRY	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			770			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			20158			E
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		22296			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		21728			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			708			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			19376			E
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		1960			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			1015			
2022-11-08	9	00000	0	9	BAY	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			1038			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			4582			E
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		5055			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		4945			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			102			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			4412			E
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		313			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			204			
2022-11-08	9	00000	0	10	BENZIE	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			227			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			26075			E
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		32418			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		31919			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			681			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			24925			E
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		1701			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			1255			
2022-11-08	9	00000	0	11	BERRIEN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			1341			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			4414			E
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		9995			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		9779			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			244			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			4264			E
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		581			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			284			
2022-11-08	9	00000	0	12	BRANCH	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			285			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			20624			E
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		25096			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		24440			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			650			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			19704			E
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		1823			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			1158			
2022-11-08	9	00000	0	13	CALHOUN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			1203			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			6437			E
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		12198			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		12003			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			254			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			6117			E
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		649			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			390			
2022-11-08	9	00000	0	14	CASS	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			389			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			5445			E
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		7607			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		7503			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			145			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			5239			E
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		451			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			312			
2022-11-08	9	00000	0	15	CHARLEVOIX	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			350			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			4149			E
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		7533			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		7345			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	4	US Taxpayers	520180	Hobson	Ethan			171			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	520493	Robinson	Mitchell			3972			E
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	5	Working Class	520899	Hering	Mary	Anne		435			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520928	Hall	Bill			296			
2022-11-08	9	00000	0	16	CHEBOYGAN	Member of the State Board of Education 8 Year Terms (2) Positions	3	Libertarian	520931	Gundle-Krieg	Donna			283			
2022-11-08	9	00000	0	17	CHIPPEWA	Member of the State Board of Education 8 Year Terms (2) Positions	1	Democratic	517159	Pugh	Pamela			5085			E
2022-11-08	9	00000	0	17	CHIPPEWA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	519825	Carlone	Tamara	D.		7622			
2022-11-08	9	00000	0	17	CHIPPEWA	Member of the State Board of Education 8 Year Terms (2) Positions	2	Republican	520176	Tarver	Linda	Lee		7408			
